dataset,condition,chamber,Individual,genotype,location,num_leaves,plant_width,longest_leaf_length,plant_height,planting_date,rosette_id,status,rep,round,date,DAP,relative_dap
temp,20,8,14.2_8_20_3,NY_09,NYC,11,12.6,7.5,0,2/21/23,kb,G,3,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_3,NY_09,NYC,13,16.6,9.4,0,2/21/23,kb,G,3,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_3,NY_09,NYC,15,19.8,11.3,0,2/21/23,kb,G,3,3,4/14/23,52,0.7123287671232876
temp,20,8,14.2_8_20_3,NY_09,NYC,19,26.6,14.1,0,2/21/23,kb,G,3,3,4/17/23,55,0.7534246575342466
temp,20,8,14.2_8_20_3,NY_09,NYC,21,30,16.5,1,2/21/23,kb,H,3,3,4/21/23,59,0.8082191780821918
temp,20,8,14.2_8_20_4,NY_09,NYC,2,0,0,0,2/21/23,kc,G,4,3,3/27/23,34,0.4657534246575342
temp,20,8,14.2_8_20_4,NY_09,NYC,2,0,0,0,2/21/23,kc,G,4,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_4,NY_09,NYC,4,0.8,0.4,0,2/21/23,kc,G,4,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_4,NY_09,NYC,5,1.5,0.7,0,2/21/23,kc,G,4,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_4,NY_09,NYC,6,2.4,1.2,0,2/21/23,kc,G,4,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_4,NY_09,NYC,7,3.7,2.1,0,2/21/23,kc,G,4,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_4,NY_09,NYC,8,7.5,4.3,0,2/21/23,kc,G,4,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_4,NY_09,NYC,10,9,6.2,0,2/21/23,kc,G,4,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_4,NY_09,NYC,11,12.8,8.6,0,2/21/23,kc,G,4,3,4/14/23,52,0.7123287671232876
temp,20,8,14.2_8_20_4,NY_09,NYC,14,18.9,10.6,0,2/21/23,kc,G,4,3,4/17/23,55,0.7534246575342466
temp,20,8,14.2_8_20_4,NY_09,NYC,18,27.4,15.1,0,2/21/23,kc,H,4,3,4/21/23,59,0.8082191780821918
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,4,0,0,0,2/21/23,kd,G,5.1,3,3/27/23,34,0.4657534246575342
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,4,1.4,0.6,0,2/21/23,kd,G,5.1,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,4,1.4,0.8,0,2/21/23,kd,G,5.1,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,6,3.7,2,0,2/21/23,kd,G,5.1,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,7,6.6,4.3,0,2/21/23,kd,G,5.1,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,9,7.6,4.5,0,2/21/23,kd,G,5.1,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,10,11.2,6.8,0,2/21/23,kd,G,5.1,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,10,11.2,6.8,0,2/21/23,kd,G,5.1,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,11,15,9.1,0,2/21/23,kd,G,5.1,3,4/14/23,52,0.7123287671232876
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,11,16.1,9.6,0,2/21/23,kd,G,5.1,3,4/17/23,55,0.7534246575342466
temp,20,8,14.2_8_20_5_p1,NY_09,NYC,13,21.5,13.2,0,2/21/23,kd,H,5.1,3,4/21/23,59,0.8082191780821918
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,2,0,0,0,2/21/23,ke,G,5.2,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,2,0,0,0,2/21/23,ke,G,5.2,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,4,1,0.5,0,2/21/23,ke,G,5.2,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,5,3,1.6,0,2/21/23,ke,G,5.2,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,6,4.9,2.5,0,2/21/23,ke,G,5.2,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,9,5.5,3.1,0,2/21/23,ke,G,5.2,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_5_p2,NY_09,NYC,9,5.5,3.1,0,2/21/23,ke,H,5.2,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_6,NY_09,NYC,2,0,0,0,2/21/23,kf,G,6,3,3/27/23,34,0.4657534246575342
temp,20,8,14.2_8_20_6,NY_09,NYC,4,1.3,0.6,0,2/21/23,kf,G,6,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_6,NY_09,NYC,5,1.7,0.9,0,2/21/23,kf,G,6,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_6,NY_09,NYC,6,3.8,2,0,2/21/23,kf,G,6,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_6,NY_09,NYC,8,6,3.4,0,2/21/23,kf,G,6,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_6,NY_09,NYC,8,9.3,5.8,0,2/21/23,kf,G,6,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_6,NY_09,NYC,11,11,8.1,0,2/21/23,kf,G,6,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_6,NY_09,NYC,12,16.1,8.9,0,2/21/23,kf,G,6,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_6,NY_09,NYC,13,17,10.5,0,2/21/23,kf,G,6,3,4/14/23,52,0.7123287671232876
temp,20,8,14.2_8_20_6,NY_09,NYC,18,28.6,15.1,0,2/21/23,kf,G,6,3,4/17/23,55,0.7534246575342466
temp,20,8,14.2_8_20_6,NY_09,NYC,22,33,18.5,0.6,2/21/23,kf,H,6,3,4/21/23,59,0.8082191780821918
temp,20,8,14.2_8_20_8,NY_09,NYC,4,0,0,0,2/21/23,kg,G,8,3,3/27/23,34,0.4657534246575342
temp,20,8,14.2_8_20_8,NY_09,NYC,12,19.2,11.6,0,2/21/23,kg,G,8,3,4/14/23,52,0.7123287671232876
temp,20,8,14.2_8_20_8,NY_09,NYC,17,19.5,10.2,0,2/21/23,kg,G,8,3,4/17/23,55,0.7534246575342466
temp,20,8,14.2_8_20_8,NY_09,NYC,21,28,16,0,2/21/23,kg,G,8,3,4/21/23,59,0.8082191780821918
temp,20,8,14.2_8_20_8,NY_09,NYC,21,28,16,3.7,2/21/23,kg,H,8,3,4/26/23,64,0.8767123287671232
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,4,1.2,0.6,0,2/21/23,kh,G,8.1,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,4,1.4,0.7,0,2/21/23,kh,G,8.1,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,7,3,1.6,0,2/21/23,kh,G,8.1,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,8,6,3,0,2/21/23,kh,G,8.1,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,9,7,5.9,0,2/21/23,kh,G,8.1,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,10,9,4.8,0,2/21/23,kh,G,8.1,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_8_p1,NY_09,NYC,10,13.7,8,0,2/21/23,kh,H,8.1,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,4,1,0.6,0,2/21/23,ki,G,8.2,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,4,1,0.5,0,2/21/23,ki,G,8.2,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,6,3.2,1.6,0,2/21/23,ki,G,8.2,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,6,3.2,3.4,0,2/21/23,ki,G,8.2,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,7,5.8,3.7,0,2/21/23,ki,G,8.2,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,11,15.2,8.1,0,2/21/23,ki,G,8.2,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_8_p2,NY_09,NYC,12,17.3,10.7,0,2/21/23,ki,H,8.2,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_9,NY_09,NYC,2,0,0,0,2/21/23,kj,G,9,3,3/27/23,34,0.4657534246575342
temp,20,8,14.2_8_20_9,NY_09,NYC,4,1.2,0.6,0,2/21/23,kj,G,9,3,3/29/23,36,0.4931506849315068
temp,20,8,14.2_8_20_9,NY_09,NYC,4,1.4,0.7,0,2/21/23,kj,G,9,3,3/31/23,38,0.5205479452054794
temp,20,8,14.2_8_20_9,NY_09,NYC,6,3,1.9,0,2/21/23,kj,G,9,3,4/3/23,41,0.5616438356164384
temp,20,8,14.2_8_20_9,NY_09,NYC,8,4.7,2.7,0,2/21/23,kj,G,9,3,4/5/23,43,0.589041095890411
temp,20,8,14.2_8_20_9,NY_09,NYC,8,8.7,5.4,0,2/21/23,kj,G,9,3,4/7/23,45,0.6164383561643836
temp,20,8,14.2_8_20_9,NY_09,NYC,11,11.9,7.5,0,2/21/23,kj,G,9,3,4/10/23,48,0.6575342465753424
temp,20,8,14.2_8_20_9,NY_09,NYC,13,15.5,8.9,0,2/21/23,kj,G,9,3,4/12/23,50,0.684931506849315
temp,20,8,14.2_8_20_9,NY_09,NYC,15,18.1,10.9,0,2/21/23,kj,G,9,3,4/14/23,52,0.7123287671232876
temp,20,8,14.2_8_20_9,NY_09,NYC,19,26,14.3,0,2/21/23,kj,G,9,3,4/17/23,55,0.7534246575342466
temp,20,8,14.2_8_20_9,NY_09,NYC,25,31,17.8,0.7,2/21/23,kj,G,9,3,4/21/23,59,0.8082191780821918
temp,20,8,14.2_8_20_9,NY_09,NYC,26,31,17.8,4.6,2/21/23,kj,H,9,3,4/26/23,64,0.8767123287671232
temp,20,8,20.395_8_20_1,NY_30,NYC,2,0,0,0,2/21/23,kk,G,1,3,3/27/23,34,0.4657534246575342
temp,20,8,20.395_8_20_1,NY_30,NYC,4,1.4,0.7,0,2/21/23,kk,G,1,3,3/29/23,36,0.4931506849315068
temp,20,8,20.395_8_20_1,NY_30,NYC,4,1.4,0.7,0,2/21/23,kk,G,1,3,3/31/23,38,0.5205479452054794
temp,20,8,20.395_8_20_1,NY_30,NYC,6,2.5,1.3,0,2/21/23,kk,G,1,3,4/3/23,41,0.5616438356164384
temp,20,8,20.395_8_20_1,NY_30,NYC,6,4.5,3.8,0,2/21/23,kk,G,1,3,4/5/23,43,0.589041095890411
temp,20,8,20.395_8_20_1,NY_30,NYC,8,6.4,3.8,0,2/21/23,kk,G,1,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_1,NY_30,NYC,10,9,6,0,2/21/23,kk,G,1,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_1,NY_30,NYC,11,13.2,8,0,2/21/23,kk,G,1,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_1,NY_30,NYC,13,15.4,9.3,0,2/21/23,kk,G,1,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_1,NY_30,NYC,15,19.9,12.1,0,2/21/23,kk,G,1,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_1,NY_30,NYC,20,26,14.4,0.9,2/21/23,kk,H,1,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_3,NY_30,NYC,2,0,0,0,2/21/23,kl,G,3,3,3/27/23,34,0.4657534246575342
temp,20,8,20.395_8_20_3,NY_30,NYC,4,1.1,0.5,0,2/21/23,kl,G,3,3,3/29/23,36,0.4931506849315068
temp,20,8,20.395_8_20_3,NY_30,NYC,4,1.4,0.7,0,2/21/23,kl,G,3,3,3/31/23,38,0.5205479452054794
temp,20,8,20.395_8_20_3,NY_30,NYC,6,2.5,1.3,0,2/21/23,kl,G,3,3,4/3/23,41,0.5616438356164384
temp,20,8,20.395_8_20_3,NY_30,NYC,6,3.5,2.6,0,2/21/23,kl,G,3,3,4/5/23,43,0.589041095890411
temp,20,8,20.395_8_20_3,NY_30,NYC,8,7,3.8,0,2/21/23,kl,G,3,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_3,NY_30,NYC,9,9.5,6,0,2/21/23,kl,G,3,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_3,NY_30,NYC,11,15.1,7.9,0,2/21/23,kl,G,3,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_3,NY_30,NYC,13,18.5,9.2,0,2/21/23,kl,G,3,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_3,NY_30,NYC,14,20.6,12,0,2/21/23,kl,G,3,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_3,NY_30,NYC,17,24.5,13.6,1.2,2/21/23,kl,H,3,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_4,NY_30,NYC,2,0,0,0,2/21/23,km,G,4,3,3/27/23,34,0.4657534246575342
temp,20,8,20.395_8_20_4,NY_30,NYC,4,1.5,0.7,0,2/21/23,km,G,4,3,3/29/23,36,0.4931506849315068
temp,20,8,20.395_8_20_4,NY_30,NYC,4,1.5,0.8,0,2/21/23,km,G,4,3,3/31/23,38,0.5205479452054794
temp,20,8,20.395_8_20_4,NY_30,NYC,6,3,1.5,0,2/21/23,km,G,4,3,4/3/23,41,0.5616438356164384
temp,20,8,20.395_8_20_4,NY_30,NYC,7,4.2,2.7,0,2/21/23,km,G,4,3,4/5/23,43,0.589041095890411
temp,20,8,20.395_8_20_4,NY_30,NYC,8,8.3,4.6,0,2/21/23,km,G,4,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_4,NY_30,NYC,10,10,5.5,0,2/21/23,km,G,4,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_4,NY_30,NYC,11,14.2,8,0,2/21/23,km,G,4,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_4,NY_30,NYC,13,16.5,10.1,0,2/21/23,km,G,4,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_4,NY_30,NYC,17,22.9,14.2,1.6,2/21/23,km,G,4,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_4,NY_30,NYC,30,27.4,14.3,11,2/21/23,km,H,4,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,2,0,0,0,2/21/23,kn,G,5.1,3,3/27/23,34,0.4657534246575342
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,4,1,0.5,0,2/21/23,kn,G,5.1,3,3/29/23,36,0.4931506849315068
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,4,1.5,0.8,0,2/21/23,kn,G,5.1,3,3/31/23,38,0.5205479452054794
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,6,2.5,1.7,0,2/21/23,kn,G,5.1,3,4/3/23,41,0.5616438356164384
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,7,3,2.9,0,2/21/23,kn,G,5.1,3,4/5/23,43,0.589041095890411
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,8,8.6,4.4,0,2/21/23,kn,G,5.1,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,9,9.5,5.1,0,2/21/23,kn,G,5.1,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,11,11.8,7.4,0,2/21/23,kn,G,5.1,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,13,14,8.1,0,2/21/23,kn,G,5.1,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,17,20.3,11.4,0,2/21/23,kn,G,5.1,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_5_p1,NY_30,NYC,18,26.3,14.8,2,2/21/23,kn,H,5.1,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_5_p2,NY_30,NYC,4,0.4,0.25,5.3,2/21/23,ko,GD,5.2,3,4/14/23,34,0.4657534246575342
temp,20,8,20.395_8_20_5_p2,NY_30,NYC,4,0.4,0.25,5.3,2/21/23,ko,GD,5.2,3,4/17/23,36,0.4931506849315068
temp,20,8,20.395_8_20_5_p2,NY_30,NYC,6,0.4,0.25,5.3,2/21/23,ko,GD,5.2,3,4/21/23,38,0.5205479452054794
temp,20,8,20.395_8_20_6,NY_30,NYC,4,0.6,0.3,0,2/21/23,kp,G,6,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_6,NY_30,NYC,4,1.3,0.7,0,2/21/23,kp,G,6,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_6,NY_30,NYC,6,1.7,0.9,0,2/21/23,kp,G,6,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_6,NY_30,NYC,8,2.4,8.1,0,2/21/23,kp,G,6,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_6,NY_30,NYC,9,4.2,2.6,0,2/21/23,kp,G,6,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_6,NY_30,NYC,13,5.5,3,0,2/21/23,kp,H,6,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_7,NY_30,NYC,2,0,0,0,2/21/23,kq,G,7,3,3/27/23,34,0.4657534246575342
temp,20,8,20.395_8_20_7,NY_30,NYC,4,1.2,0.7,0,2/21/23,kq,G,7,3,3/29/23,36,0.4931506849315068
temp,20,8,20.395_8_20_7,NY_30,NYC,7,3,1.5,0,2/21/23,kq,G,7,3,4/3/23,41,0.5616438356164384
temp,20,8,20.395_8_20_7,NY_30,NYC,7,6,3.3,0,2/21/23,kq,G,7,3,4/5/23,43,0.589041095890411
temp,20,8,20.395_8_20_7,NY_30,NYC,8,9,3.3,0,2/21/23,kq,G,7,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_7,NY_30,NYC,10,9,7.1,0,2/21/23,kq,G,7,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_7,NY_30,NYC,13,15.8,9.2,0,2/21/23,kq,G,7,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_7,NY_30,NYC,15,13.3,10.1,0,2/21/23,kq,G,7,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_7,NY_30,NYC,17,23,13.1,0.8,2/21/23,kq,G,7,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_7,NY_30,NYC,33,31.1,12.8,5.7,2/21/23,kq,G,7,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_7,NY_30,NYC,38,32,17.1,33.9,2/21/23,kq,H,7,3,4/26/23,64,0.8767123287671232
temp,20,8,20.395_8_20_9,NY_30,NYC,2,1.3,0.7,0,2/21/23,kr,G,9,3,3/31/23,38,0.5205479452054794
temp,20,8,20.395_8_20_9,NY_30,NYC,4,1.3,0.7,0,2/21/23,kr,G,9,3,4/3/23,41,0.5616438356164384
temp,20,8,20.395_8_20_9,NY_30,NYC,5,1.6,0.8,0,2/21/23,kr,G,9,3,4/5/23,43,0.589041095890411
temp,20,8,20.395_8_20_9,NY_30,NYC,6,2.4,1.3,0,2/21/23,kr,G,9,3,4/7/23,45,0.6164383561643836
temp,20,8,20.395_8_20_9,NY_30,NYC,8,6,3.2,0,2/21/23,kr,G,9,3,4/10/23,48,0.6575342465753424
temp,20,8,20.395_8_20_9,NY_30,NYC,9,7.6,4.3,0,2/21/23,kr,G,9,3,4/12/23,50,0.684931506849315
temp,20,8,20.395_8_20_9,NY_30,NYC,10,10.6,6.4,0,2/21/23,kr,G,9,3,4/14/23,52,0.7123287671232876
temp,20,8,20.395_8_20_9,NY_30,NYC,12,15.6,9.1,0,2/21/23,kr,G,9,3,4/17/23,55,0.7534246575342466
temp,20,8,20.395_8_20_9,NY_30,NYC,16,23.7,13.1,0.7,2/21/23,kr,G,9,3,4/21/23,59,0.8082191780821918
temp,20,8,20.395_8_20_9,NY_30,NYC,18,25.6,14.8,2.6,2/21/23,kr,H,9,3,4/26/23,64,0.8767123287671232
temp,20,8,6.79_8_20_3,NY_64,NYC,2,0,0,0,2/21/23,ks,G,3,3,3/27/23,34,0.4657534246575342
temp,20,8,6.79_8_20_3,NY_64,NYC,4,1.2,0.6,0,2/21/23,ks,G,3,3,3/29/23,36,0.4931506849315068
temp,20,8,6.79_8_20_3,NY_64,NYC,4,1.4,0.7,0,2/21/23,ks,G,3,3,3/31/23,38,0.5205479452054794
temp,20,8,6.79_8_20_3,NY_64,NYC,6,2.5,1.7,0,2/21/23,ks,G,3,3,4/3/23,41,0.5616438356164384
temp,20,8,6.79_8_20_3,NY_64,NYC,7,3.4,1.8,0,2/21/23,ks,G,3,3,4/5/23,43,0.589041095890411
temp,20,8,6.79_8_20_3,NY_64,NYC,9,6,3.8,0,2/21/23,ks,G,3,3,4/7/23,45,0.6164383561643836
temp,20,8,6.79_8_20_3,NY_64,NYC,11,11.5,7,0,2/21/23,ks,G,3,3,4/10/23,48,0.6575342465753424
temp,20,8,6.79_8_20_3,NY_64,NYC,12,15.9,8.9,0,2/21/23,ks,G,3,3,4/12/23,50,0.684931506849315
temp,20,8,6.79_8_20_3,NY_64,NYC,16,18.1,10.6,0,2/21/23,ks,G,3,3,4/14/23,52,0.7123287671232876
temp,20,8,6.79_8_20_3,NY_64,NYC,17,26.3,14.5,0,2/21/23,ks,G,3,3,4/17/23,55,0.7534246575342466
temp,20,8,6.79_8_20_3,NY_64,NYC,24,30.1,17.2,2,2/21/23,ks,H,3,3,4/21/23,59,0.8082191780821918
temp,20,8,6.79_8_20_4,NY_64,NYC,2,0,0,0,2/21/23,kt,G,4,3,3/27/23,34,0.4657534246575342
temp,20,8,6.79_8_20_4,NY_64,NYC,4,1.7,0.8,0,2/21/23,kt,G,4,3,3/29/23,36,0.4931506849315068
temp,20,8,6.79_8_20_4,NY_64,NYC,6,2.1,1.1,0,2/21/23,kt,G,4,3,3/31/23,38,0.5205479452054794
temp,20,8,6.79_8_20_4,NY_64,NYC,8,4.2,2.2,0,2/21/23,kt,G,4,3,4/3/23,41,0.5616438356164384
temp,20,8,6.79_8_20_4,NY_64,NYC,9,6.5,4.4,0,2/21/23,kt,G,4,3,4/5/23,43,0.589041095890411
temp,20,8,6.79_8_20_4,NY_64,NYC,11,10.5,6.4,0,2/21/23,kt,G,4,3,4/7/23,45,0.6164383561643836
temp,20,8,6.79_8_20_4,NY_64,NYC,14,18.3,10.5,0,2/21/23,kt,G,4,3,4/10/23,48,0.6575342465753424
temp,20,8,6.79_8_20_4,NY_64,NYC,23,22.5,12.3,1.5,2/21/23,kt,G,4,3,4/12/23,50,0.684931506849315
temp,20,8,6.79_8_20_4,NY_64,NYC,33,26,13.5,1.5,2/21/23,kt,G,4,3,4/14/23,52,0.7123287671232876
temp,20,8,6.79_8_20_4,NY_64,NYC,42,31.5,18.6,12.6,2/21/23,kt,G,4,3,4/17/23,55,0.7534246575342466
temp,20,8,6.79_8_20_4,NY_64,NYC,49,31.8,18.6,16.5,2/21/23,kt,H,4,3,4/21/23,59,0.8082191780821918
temp,20,8,6.79_8_20_6,NY_64,NYC,2,0,0,0,2/21/23,ku,G,6,3,3/27/23,34,0.4657534246575342
temp,20,8,6.79_8_20_6,NY_64,NYC,4,1.4,0.6,0,2/21/23,ku,G,6,3,3/29/23,36,0.4931506849315068
temp,20,8,6.79_8_20_6,NY_64,NYC,5,1.7,0.9,0,2/21/23,ku,G,6,3,3/31/23,38,0.5205479452054794
temp,20,8,6.79_8_20_6,NY_64,NYC,8,3,1.6,0,2/21/23,ku,G,6,3,4/3/23,41,0.5616438356164384
temp,20,8,6.79_8_20_6,NY_64,NYC,8,5.5,3.5,0,2/21/23,ku,G,6,3,4/5/23,43,0.589041095890411
temp,20,8,6.79_8_20_6,NY_64,NYC,10,10.8,6,0,2/21/23,ku,G,6,3,4/7/23,45,0.6164383561643836
temp,20,8,6.79_8_20_6,NY_64,NYC,12,11,9.7,0,2/21/23,ku,G,6,3,4/10/23,48,0.6575342465753424
temp,20,8,6.79_8_20_6,NY_64,NYC,15,19,10.4,0,2/21/23,ku,G,6,3,4/12/23,50,0.684931506849315
temp,20,8,6.79_8_20_6,NY_64,NYC,19,21.7,12.3,2.1,2/21/23,ku,G,6,3,4/14/23,52,0.7123287671232876
temp,20,8,6.79_8_20_6,NY_64,NYC,37,28.3,16.3,8.8,2/21/23,ku,G,6,3,4/17/23,55,0.7534246575342466
temp,20,8,6.79_8_20_6,NY_64,NYC,47,32,19.1,12.2,2/21/23,ku,H,6,3,4/21/23,59,0.8082191780821918
temp,20,8,6.79_8_20_7,NY_64,NYC,2,0,0,0,2/21/23,kv,G,7,3,4/5/23,43,0.589041095890411
temp,20,8,6.79_8_20_7,NY_64,NYC,2,1.6,0.8,0,2/21/23,kv,G,7,3,4/7/23,45,0.6164383561643836
temp,20,8,6.79_8_20_7,NY_64,NYC,4,2.2,1.2,0,2/21/23,kv,G,7,3,4/10/23,48,0.6575342465753424
temp,20,8,6.79_8_20_7,NY_64,NYC,5,3.3,1.8,0,2/21/23,kv,G,7,3,4/12/23,50,0.684931506849315
temp,20,8,6.79_8_20_7,NY_64,NYC,7,5.7,3.5,0,2/21/23,kv,G,7,3,4/14/23,52,0.7123287671232876
temp,20,8,6.79_8_20_7,NY_64,NYC,8,6.5,3.9,0,2/21/23,kv,G,7,3,4/17/23,55,0.7534246575342466
temp,20,8,6.79_8_20_7,NY_64,NYC,11,11.6,7.7,0,2/21/23,kv,H,7,3,4/21/23,59,0.8082191780821918
temp,20,8,6.79_8_20_8,NY_64,NYC,2,0,0,0,2/21/23,kw,G,8,3,3/27/23,34,0.4657534246575342
temp,20,8,6.79_8_20_8,NY_64,NYC,4,1.6,0.8,0,2/21/23,kw,G,8,3,3/29/23,36,0.4931506849315068
temp,20,8,6.79_8_20_8,NY_64,NYC,6,1.7,0.9,0,2/21/23,kw,G,8,3,3/31/23,38,0.5205479452054794
temp,20,8,6.79_8_20_8,NY_64,NYC,8,3.9,2,0,2/21/23,kw,G,8,3,4/3/23,41,0.5616438356164384
temp,20,8,6.79_8_20_8,NY_64,NYC,9,3.3,4.3,0,2/21/23,kw,G,8,3,4/5/23,43,0.589041095890411
temp,20,8,6.79_8_20_8,NY_64,NYC,10,10.6,5.8,0,2/21/23,kw,G,8,3,4/7/23,45,0.6164383561643836
temp,20,8,6.79_8_20_8,NY_64,NYC,13,18.6,9.7,0,2/21/23,kw,G,8,3,4/10/23,48,0.6575342465753424
temp,20,8,6.79_8_20_8,NY_64,NYC,15,23.5,12.4,0,2/21/23,kw,G,8,3,4/12/23,50,0.684931506849315
